reciept_no,tran_date,fund_code,fund_subcode,customer_id,amount,fund_name,fund_subname,customer_type,gender,birthday,age,flag_member,YYYY
630020613,2020-9-17,10,10,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2020
640000234,2020-10-15,10,10,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2020
640001398,2020-12-18,10,10,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2020
640001494,2020-12-22,10,10,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2020
640000692,2020-11-12,10,10,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2020
630004141,2020-1-30,10,10,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2020
630004811,2020-3-5,10,10,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2020
630004851,2020-3-9,10,10,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2020
630006739,2020-4-2,10,630000002,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์ (COVID 19),บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2020
630008089,2020-4-10,10,630000002,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์ (COVID 19),บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2020
630009399,2020-4-14,10,630000002,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์ (COVID 19),บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2020
630019557,2020-8-20,10,10,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2020
640002803,2021-2-4,10,10,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2021
640002991,2021-2-8,10,10,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2021
640003220,2021-2-24,10,10,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2021
650002070,2021-11-25,10,10,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2021
640002005,2021-1-7,10,10,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2021
640020643,2021-8-21,10,10,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2021
650009645,2022-7-21,10,10,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2022
660002355,2022-12-15,10,50,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่อซื้อโลงศพ / ผู้ป่วยยากไร้ / อนาถา,บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2022
650007416,2022-5-5,10,10,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2022
660001353,2022-11-10,10,50,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่อซื้อโลงศพ / ผู้ป่วยยากไร้ / อนาถา,บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2022
650008211,2022-6-2,10,10,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2022
650006638,2022-4-7,10,20,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่อผู้ป่วยเด็ก,บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2022
650010506,2022-8-25,10,10,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2022
660009408,2023-7-18,10,50,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่อซื้อโลงศพ / ผู้ป่วยยากไร้ / อนาถา,บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2023
660007857,2023-5-25,10,50,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่อซื้อโลงศพ / ผู้ป่วยยากไร้ / อนาถา,บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2023
660003775,2023-1-19,10,50,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่อซื้อโลงศพ / ผู้ป่วยยากไร้ / อนาถา,บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2023
660005383,2023-3-2,10,50,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่อซื้อโลงศพ / ผู้ป่วยยากไร้ / อนาถา,บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2023
660006800,2023-4-20,10,50,P0272,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่อซื้อโลงศพ / ผู้ป่วยยากไร้ / อนาถา,บุคคลธรรมดา,ชาย,1971-09-27,52,yes,2023
620014589,2019-9-13,10,10,P0273,5000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,หญิง,1987-09-02,36,yes,2019
630020381,2020-9-2,10,10,P0273,5000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,หญิง,1987-09-02,36,yes,2020
650003967,2021-12-30,10,600000001,P0273,598,กองทุนบริจาคเพื่อการดำเนินงาน,กองทุนบริจาคครบรอบ 30 ปีแห่งการสถาปนา รพ.ธ,บุคคลธรรมดา,หญิง,1987-09-02,36,yes,2021
640008123,2021-5-10,10,630000002,P0273,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์ (COVID 19),บุคคลธรรมดา,หญิง,1987-09-02,36,yes,2021
640010250,2021-5-27,10,630000002,P0273,2000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์ (COVID 19),บุคคลธรรมดา,หญิง,1987-09-02,36,yes,2021
